codigo_postal,latitud,longitud
16740,39.6833,-2.3667
16739,39.65,-2.3
16738,39.5333,-2.3
16730,39.6167,-2.2667
16720,38.7667,-2.1667
16710,39.50835,-2.2
16709,39.422233333,-2.294433333
16708,39.35,-2.1667
16707,39.375,-2.11665
16700,39.4167,-2.2167
16670,39.3667,-2.5667
16660,39.45,-2.6667
16650,39.4,-2.75
16649,39.5778,-2.633333333
16648,39.6333,-2.5167
16647,39.64165,-2.6667
16646,39.6833,-2.5
16640,39.5667,-2.7
16639,39.4833,-2.8667
16638,39.4833,-2.75
16630,39.5,-2.8667
16623,39.65,-2.3833
16622,39.6167,-2.4167
16621,39.5667,-2.4333
16620,39.5167,-2.4833
16612,39.30415,-2.3875
16611,39.3333,-2.2667
16610,39.35,-2.3167
16600,39.4,-2.4333
16555,40.0333,-2.7333
16550,40.06666,-2.65332
16542,40.13335,-2.40835
16541,40.10555,-2.483325
16540,40.15,-2.572233333
16537,40.40835,-2.625
16535,40.35,-2.6333
16532,40.25,-2.561125
16522,40.3333,-2.5833
16521,40.25,-2.6167
16520,40.2917,-2.6
16512,40.325,-2.758333333
16510,40.177766667,-2.7778
16500,40.1333,-2.6833
16470,40.041666667,-3.091666667
16465,40.05835,-2.86665
16464,40.0667,-2.8167
16463,40.15,-2.85
16461,40.1667,-2.95
16460,40.1167,-2.9167
16452,39.977766667,-2.85
16444,39.7833,-2.4167
16442,39.85,-2.5
16441,39.8667,-2.7
16440,39.8667,-2.6833
16435,39.7333,-2.4
16434,39.7333,-2.5
16433,39.75,-2.55835
16432,39.7833,-2.6833
16431,39.8167,-2.75
16430,39.9167,-2.8
16423,39.6667,-2.75
16422,39.7167,-2.75
16421,39.7583,-2.81665
16420,39.95,-2.8833
16417,39.6,-2.8333
16415,39.7333,-2.9167
16414,39.8167,-2.95
16413,39.9,-2.95
16412,39.9167,-2.9833
16411,39.9333,-3
16410,39.8333,-3
16400,40.0167,-3
16393,39.7167,-1.4333
16390,39.933333333,-1.794433333
16373,39.7667,-1.7
16372,39.68335,-1.6
16371,39.75,-1.525
16370,39.88335,-1.6
16360,39.81665,-1.85835
16350,39.8833,-1.8
16340,40.016666667,-1.844433333
16339,39.9,-1.255566667
16338,39.970825,-1.39585
16337,39.975,-1.36665
16336,39.95835,-1.25835
16330,39.9,-1.3667
16321,39.7833,-1.25
16320,39.85,-1.2833
16318,40.105566667,-1.472233333
16317,40.138866667,-1.6
16316,40.133325,-1.704175
16315,40.025,-1.50835
16313,39.7333,-1.3167
16312,39.8417,-1.425
16311,39.977775,-1.561125
16300,40.05,-1.65
16290,39.4167,-1.6333
16280,39.45,-1.65
16270,39.4667,-1.6333
16269,39.575,-1.6167
16260,39.5333,-1.6
16251,39.5167,-1.6667
16250,39.5333,-1.7667
16240,39.5,-1.9
16239,39.3667,-2.0333
16238,39.3,-1.7667
16237,39.3667,-1.7
16236,39.35835,-1.84165
16235,39.4333,-1.75
16230,39.4333,-1.9333
16220,39.3333,-1.9333
16216,39.783325,-2.0927
16215,39.7167,-1.8833
16214,39.587525,-2.0125
16212,39.466666667,-2.0111
16211,39.45,-2.0833
16210,39.6,-1.8
16200,39.5667,-1.8833
16196,40,-2.26665
16195,39.99334,-2.43332
16194,40.058325,-2.25835
16193,40,-2.04585
16192,40.1,-2.025
16191,40.15555,-2.230566667
16190,40.133325,-2.295825
16162,40.05,-2.505566667
16161,39.98335,-2.55
16160,39.95,-2.6
16152,40.22915,-1.833325
16150,40.35,-1.85
16147,40.2892,-2.1441
16146,40.2,-2.075
16145,40.316675,-2.175
16144,40.35,-2.222233333
16143,40.211133333,-2.166666667
16142,40.3,-2.0167
16141,40.344425,-2.1111
16140,40.2333,-2.0833
16123,39.96665,-2.0917
16122,39.925,-2.1583
16120,39.7667,-2.15
16118,39.675025,-2.104175
16114,39.65,-2.1667
16113,39.8667,-2.2
16112,39.7229,-2.1563
16111,39.78335,-2.23335
16100,39.7167,-2.2
16080,40.0667,-2.1333
16071,40.0667,-2.1333
16070,40.0667,-2.1333
16004,40.0619,-2.132
16003,40.0667,-2.1333
16002,40.0765,-2.135
16001,40.0667,-2.1333
15999,42.75,-8.945566667
15998,42.6833,-9.026866667
15997,42.6639,-8.9389
15996,42.6588,-9.01135
15995,42.65,-8.9833
15994,42.6167,-9.05
15993,42.6,-9
15992,42.6425,-8.91195
15991,42.6667,-8.8667
15990,42.566675,-8.8278
15985,42.790425,-8.95085
15984,42.71286,-8.75348
15983,42.6667,-8.75
15982,43.3333,-8.2333
15981,42.7611,-8.716675
15980,42.7179,-8.7867
15979,42.694,-9.0094
15978,42.58155,-8.859525
15970,42.6957,-8.9815
15969,42.683325,-9.033325
15968,42.5667,-9
15967,42.6714,-9.0405
15966,42.5333,-9
15965,42.6714,-9.0405
15964,43.0167,-9.1833
15960,42.6714,-9.0405
15959,42.68,-8.8698
15957,42.68,-8.8698
15950,42.68,-8.8698
15949,42.6,-8.933333333
15948,42.627633333,-8.9281
15947,42.6311,-8.9184
15940,42.6311,-8.9184
15939,42.6559,-8.8902
15938,42.631475,-8.8833
15937,42.676866667,-8.89675
15930,42.65,-8.9
15929,42.65,-8.8167
15928,42.65,-8.8167
15920,42.65,-8.8167
15917,42.75,-8.65
15916,42.7324,-8.6358
15915,42.7324,-8.6358
15914,42.75,-8.6
15913,42.7324,-8.6358
15912,42.7833,-8.7167
15911,42.7324,-8.6358
15910,42.1167,-8.85
15900,42.7333,-8.6667
15899,43.0197,-8.3841
15898,42.92422,-8.45696
15897,43.0667,-8.8
15896,43.0197,-8.3841
15895,43.3333,-8.2333
15894,43.2167,-8.3333
15893,42.9265,-8.496033333
15892,43.00834,-8.02084
15891,43.1667,-8.25
15890,42.9333,-8.5
15889,42.8625,-8.3895
15888,43.06466,-8.39332
15887,42.83305,-8.153575
15886,42.877885714,-8.505457143
15885,42.79785,-8.48055
15884,42.957975,-8.4814
15883,42.8081,-8.555475
15882,42.8,-8.3333
15881,42.80714,-8.40059
15880,42.67525,-7.955475
15877,43.05,-8.0833
15874,43.05,-8.6667
15873,42.87732,-8.55732
15872,42.90555,-8.716675
15871,42.9725,-8.6275
15870,42.6667,-8.2333
15866,42.85,-7.2833
15865,42.9061,-8.3379
15864,42.35,-7.2333
15863,42.9061,-8.3379
15862,42.9167,-7.2667
15861,43.0167,-8.7833
15860,42.875,-8.616666667
15859,42.99035,-8.9737
15858,43.0333,-8.95
15857,43.062,-8.921375
15856,43.01956,-8.87544
15855,43.1,-8.9
15851,43.025,-8.433333333
15850,42.7833,-8.9167
15848,43.0667,-8.7667
15847,43.0583,-8.7911
15846,43.0278,-8.855575
15845,43.0352,-8.890733333
15841,43.0583,-8.7911
15840,43.0333,-8.8167
15839,42.8913875,-8.7432
15838,42.9167,-8.7833
15837,42.9668,-8.84597
15830,42.9,-8.7333
15826,42.732966667,-8.289966667
15825,42.7833,-8.2833
15824,42.87888,-8.13128
15823,42.8987,-8.2309
15822,42.919672727,-8.111018182
15821,42.95176,-8.32016
15820,42.9658,-8.47855
15819,42.907577778,-8.186677778
15818,43.013925,-8.1406625
15817,43.1167,-8.4167
15816,43.066666667,-8
15815,43.161183333,-8.123466667
15814,43.028333333,-8.0209
15813,43.0333,-8.0167
15810,42.9333,-8.15
15809,43.03017,-8.21034
15808,42.73,-8.376666667
15807,43.081564286,-8.162014286
15806,42.7,-7.97916
15800,43.0277,-8.1168
15782,42.8833,-8.55
15781,42.8833,-8.55
15780,42.8833,-8.55
15771,42.8833,-8.55
15770,42.8833,-8.55
15707,42.8839,-8.5341
15706,42.8788,-8.54985
15705,42.8782,-8.5459
15704,42.8828,-8.5427
15703,42.88255,-8.5407
15702,42.8717,-8.5454
15701,42.8743,-8.5463
15692,42.65,-7.9
15691,43.075,-8.05
15690,43.5,-8.2
15689,42.976892857,-8.389178571
15688,42.92635,-8.1212625
15687,43.132666667,-8.4478
15686,43.048571429,-8.334885714
15685,43.139028571,-8.3479
15684,43.14928,-8.3979
15683,43.2083,-8.391666667
15681,43.0496,-8.353
15680,42.95,-7.9833
15679,43.316933333,-8.3615
15670,43.3167,-8.3667
15669,43.25,-8.3333
15668,43.311666667,-8.276666667
15660,43.2992,-8.2984
15659,43.2667,-8.310666667
15650,43.2833,-8.3
15640,43.3,-8.2667
15639,43.365,-8.1986
15638,43.3344,-8.1734
15637,43.3344,-8.1734
15635,43.3417,-8.1848
15630,43.225,-8.0125
15627,43.428,-8.2515
15626,43.308333333,-8.1417
15625,43.45,-8.2667
15624,43.3912,-8.245366667
15623,43.197733333,-8.311766667
15622,43.35,-8.3
15621,43.428,-8.2515
15620,43.4616,-8.2566
15619,43.3333,-8.0167
15618,43.3979,-8.092
15617,43.3979,-8.092
15616,43.3833,-8.1167
15615,43.19265,-7.91665
15614,43.378125,-8.21355
15613,43.44275,-8.05195
15612,43.428966667,-8.089466667
15611,43.4167,-8.1333
15610,43.417266667,-7.982733333
15609,43.233325,-8.264825
15608,43.4065,-8.152766667
15600,43.3644,-8.203
15598,43.5262,-8.2
15597,43.5333,-8.1
15596,43.55,-8.15
15595,43.5333,-8.2333
15594,43.420125,-8.24305
15593,43.5083,-8.2583
15592,43.5083,-8.2333
15591,43.5262,-8.2
15590,43.4833,-8.2333
15587,43.4917,-7.9688
15582,43.4833,-7.9167
15580,43.516666667,-8.125
15579,43.4833,-8.1167
15578,43.5012,-8.0931
15577,43.508333333,-8.1
15576,43.5,-8.0833
15572,43.5012,-8.0931
15570,43.5167,-8.1528
15569,43.433325,-7.6889
15568,43.407533333,-7.794633333
15567,43.5161,-7.9361
15566,43.55,-7.9167
15565,43.511925,-8.010275
15564,43.55,-7.95
15563,43.3333,-8.2333
15562,43.466675,-8.188875
15561,43.5161,-7.9361
15560,43.4833,-8.2333
15557,43.5186,-8.0801
15556,43.5186,-8.0801
15555,43.3,-7.3
15554,42.75,-7.05
15553,43.6333,-8.1
15552,43.6,-8.1333
15551,43.475,-7.908333333
15550,42.59998,-8.02082
15549,43.5794,-8.0775
15543,43.5794,-8.0775
15542,43.514,-7.90355
15541,43.5794,-8.0775
15540,43.5333,-8.2167
15530,43.6167,-8
15528,43.432933333,-7.938766667
15527,43.4561,-8.1732
15520,43.4667,-8.1833
15518,43.5,-8.15
15515,43.5,-8.15
15510,43.5,-8.15
15509,43.4577,-8.124775
15500,43.455766667,-8.161533333
15494,43.4833,-8.2333
15490,43.4833,-8.2333
15485,43.4833,-8.2333
15482,43.4833,-8.2333
15480,43.4833,-8.2333
15471,43.4833,-8.2333
15470,43.4833,-8.2333
15424,43.4833,-8.2333
15406,43.4833,-8.2333
15405,43.4833,-8.2333
15404,43.4833,-8.2333
15403,43.4871,-8.2272
15402,43.4846,-8.2316
15401,43.4833,-8.2333
15392,43.1586,-8.2151
15391,43.1829625,-8.2485875
15390,43.120275,-8.073675
15389,43.0167,-8.066666667
15388,42.9389,-7.833325
15387,43.65,-7.5
15386,43.111675,-8.207075
15380,42.95155,-8.359375
15379,43.111125,-7.822225
15374,43.1111,-7.8222
15370,43.1111,-7.8222
15369,43.7,-7.8667
15368,43.65,-7.8667
15367,43.627775,-8.0111
15366,43.6833,-7.9
15365,43.6917,-7.8833
15360,43.75,-7.8667
15359,42.89582,-7.95834
15358,43.6833,-8.0333
15357,43.7,-8.0333
15350,43.65,-8.05
15349,43.316666667,-7.9
15347,43.3167,-7.9
15341,43.3167,-7.9
15340,43.3167,-7.9
15339,43.568854545,-7.830609091
15338,43.138183333,-7.6586
15337,43.75,-7.691666667
15336,43.6467,-7.7833
15332,43.622983333,-7.910466667
15330,43.6833,-7.85
15329,43.4167,-7.8833
15328,42.6611,-7.972225
15327,43.4167,-7.8167
15326,43.33124,-8.03402
15325,43.3195875,-7.97355
15324,43.4833,-7.9167
15320,43.4136,-7.9106
15319,43.195307692,-8.233384615
15318,43.194782353,-8.264529412
15317,43.28116,-7.87292
15316,42.98316,-7.80315
15315,43.083333333,-7.5127
15314,43.2675625,-8.1508875
15313,43.240866667,-8.009383333
15310,43.1167,-8.087033333
15309,42.9,-7.95
15306,43.0917,-8.075
15300,43.2784,-8.20235
15299,42.95,-9.1685
15298,42.933333333,-9.158333333
15297,42.9167,-9.1333
15296,42.9,-9.1333
15295,42.85835,-9.15
15294,42.85,-9.1333
15293,42.84166,-9.09168
15292,42.79375,-9.1323
15291,42.775,-9.0583
15290,42.8111,-9.0333
15289,42.842,-8.726
15288,42.95,-8.77082
15287,42.972925,-8.703125
15286,42.839233333,-8.8774
15284,42.842,-8.726
15283,42.842,-8.726
15282,42.8,-8.75
15281,42.729371429,-8.413771429
15280,42.922225,-8.477775
15279,42.95,-9.18
15270,42.95,-9.176666667
15259,42.7833,-9.05
15258,42.9072875,-8.9803875
15257,42.92,-8.956666667
15256,42.962414286,-8.948957143
15250,42.7833,-9.0333
15240,42.763316667,-8.963316667
15239,42.85832,-8.95832
15238,42.913333333,-8.936666667
15237,42.875,-8.908333333
15236,42.759233333,-8.918533333
15230,42.85,-8.9
15229,43.066666667,-8.5639
15228,43.024533333,-8.488866667
15220,42.85,-8.6333
15218,42.7833,-8.9275
15217,42.6139,-8.635566667
15216,42.754475,-8.887775
15215,42.733325,-8.86
15214,42.82465,-8.913883333
15213,42.7686,-8.8848
15212,42.792566667,-8.809266667
15211,42.7686,-8.8848
15210,42.8,-8.8167
15200,42.8429,-8.8941
15199,43.2667,-8.4167
15198,43.256966667,-8.393033333
15196,43.2727,-8.4051
15192,43.2727,-8.4051
15191,43.2727,-8.4051
15190,43.3713,-8.396
15189,43.288883333,-8.393833333
15188,43.240466667,-8.3857
15187,42.4167,-8.6167
15186,43.13048,-8.2031
15185,43.1736,-8.3989
15184,43.2,-8.3833
15183,43.14335,-8.248575
15182,43.1736,-8.3989
15181,43.0583,-8.133333333
15180,43.1736,-8.3989
15179,43.2989,-8.3499
15178,43.35,-8.3
15177,43.3746,-8.3245
15176,43.3167,-8.3333
15175,43.041666667,-8.325
15174,43.334225,-8.31315
15173,43.1667,-8.241666667
15172,43.3434,-8.3783
15171,43.3167,-8.3167
15170,43.2167,-8.3333
15169,43.375,-8.2667
15168,43.3397,-8.2785
15167,43.3333,-8.2333
15166,43.322733333,-8.254533333
15165,43.3167,-8.2333
15160,43.3639,-8.259266667
15155,43.116666667,-8.741666667
15154,42.841666667,-8.533333333
15153,43.15,-8.741666667
15152,43.0167,-9.036
15151,42.986542857,-9.119128571
15150,43.116666667,-8.95
15149,43.212642857,-8.798271429
15148,42.940466667,-8.675
15147,43.110075,-8.6162375
15146,43.25,-8.6167
15145,43.163994444,-8.458827778
15144,43.298383333,-8.54725
15143,43.2115,-8.5979
15142,43.2115,-8.5979
15141,43.3167,-8.4833
15140,43.2115,-8.5979
15139,43.0787,-9.027775
15138,43,-9.1833
15137,42.953342857,-9.229757143
15135,42.9811,-9.1932
15130,42.95,-9.1833
15129,43.122909091,-8.942609091
15128,43.061125,-9.0722
15127,43.0333375,-8.915525
15126,43.166675,-8.8778
15125,43.069791667,-9.160866667
15124,43.091928571,-9.123542857
15123,42.79584,-9.00416
15122,43.0167,-8.716666667
15121,43.191671429,-8.991671429
15120,43.116666667,-9.025
15119,43.18189,-8.99321
15118,43.1833,-9
15117,43.2514,-8.8657
15116,43.2167,-8.966666667
15115,43.2261,-8.9175
15114,43.275,-8.775
15113,43.307033333,-8.8386
15112,43.2476,-8.919033333
15111,43.25955,-8.817875
15110,43.27794,-8.73924
15109,43.20665,-8.6204
15108,43.19382,-8.68668
15107,43.27545,-8.624066667
15106,43.268275,-8.527425
15105,43.2486,-8.65745
15102,43.1967,-8.6691
15100,43.2833,-8.85
15082,43.3713,-8.396
15080,43.3713,-8.396
15071,43.3713,-8.396
15070,43.3713,-8.396
15011,43.3713,-8.396
15010,43.3713,-8.396
15009,43.3403,-8.4054
15008,43.3564,-8.4102
15007,43.3713,-8.396
15006,43.3645,-8.3988
15005,43.3713,-8.396
15004,43.3671,-8.4036
15003,43.3696,-8.4032
15002,43.3628,-8.3997
15001,43.3686,-8.3913
14979,37.283333333,-4.283333333
14978,37.15,-3.9
14970,37.25,-4.3
14960,37.31665,-4.36375
14950,37.2833,-4.55
14940,37.3417,-4.133333333
14930,37.45,-4.5667
14920,37.5167,-4.65
14915,37.2333,-4.55
14914,37.25,-4.5833
14913,37.2833,-4.4833
14912,37.2833,-4.4333
14911,37.3,-4.65
14910,37.2667,-4.5333
14900,37.4,-4.4833
14880,37.55,-4.2667
14870,37.55,-4.3167
14860,37.55,-4.35
14859,37.6667,-4.25
14858,37.6208,-4.3375
14857,37.5833,-4.4667
14850,37.6167,-4.3167
14840,37.6833,-4.4667
14830,37.6833,-4.55
14820,37.7333,-4.6333
14817,37.4754,-4.1228
14816,37.47916,-4.175
14815,37.475,-4.157275
14814,37.5222,-4.1778
14813,37.423333333,-4.053316667
14812,37.4333,-4.0833
14811,37.6833,-3.8167
14810,37.45,-4.2833
14800,37.4601,-4.21045
14749,37.8111,-5.272225
14740,37.744425,-5.077775
14739,37.875,-5.15
14730,37.875,-5.15
14729,37.8,-5.0167
14720,37.8,-5.0167
14719,37.8583,-4.85
14711,37.8833,-4.7667
14710,37.855533333,-4.844466667
14709,37.0083,-6.7167
14700,37.008333333,-6.716666667
14670,37.7667,-4.2167
14660,37.8667,-4.3167
14659,37.9333,-4.4
14650,38.016666667,-4
14640,37.9833,-4.2833
14630,37.9667,-4.45
14620,37.8583,-4.091666667
14610,37.9083,-4.7167
14600,38.1167,-3.6833
14550,37.56734,-4.64932
14549,37.5833,-4.7778
14548,37.5833,-4.75
14547,37.5833,-4.7778
14546,37.5667,-4.85
14540,37.6141,-4.6929
14530,37.65,-4.6833
14520,37.6667,-4.7167
14512,37.41,-4.396666667
14511,37.4167,-4.6
14510,37.4111,-4.4306
14500,37.3833,-4.7833
14491,38.6,-4.9
14490,38.45,-4.9833
14480,38.3833,-4.9667
14470,38.4833,-4.95
14460,38.45,-4.9
14450,38.4167,-4.9
14449,38.3067,-4.4033
14448,38.4,-4.5
14447,38.3167,-4.3167
14446,38.2167,-4.2667
14445,38.2667,-4.3167
14440,38.3333,-4.6167
14439,38.0333,-4.5167
14430,38.0333,-4.5167
14420,37.9667,-4.5333
14413,38.45,-4.7167
14412,38.4333,-4.7667
14410,38.4667,-4.6667
14400,38.3667,-4.85
14350,37.94165,-4.7667
14330,38.025,-4.8375
14320,38.025,-4.8375
14310,38.1333,-4.8
14300,38.0833,-5.0167
14299,38.176025,-5.3604
14298,38.2111,-5.483333333
14297,38.1979,-5.4125
14290,38.2667,-5.4167
14280,38.5667,-5.1667
14270,38.5,-5.15
14260,38.4167,-5.0333
14250,38.3833,-5
14249,38.190733333,-5.3185
14248,38.2,-5.275
14240,38.2667,-5.2
14230,38.2,-5.15
14220,38.2,-5.0167
14210,38.1333,-4.9
14209,38.2333,-5.2833
14208,38.325,-5.3125
14207,38.3667,-5.35
14206,38.4,-5.35
14200,38.3,-5.2667
14193,37.85,-4.8333
14192,37.85,-4.8333
14191,37.85,-4.8333
14190,37.85,-4.8333
14150,37.65,-4.8167
14140,37.6833,-4.85
14130,37.75,-4.9333
14129,37.74166,-5.12082
14120,37.7,-5.1
14115,37.6867,-5.0567
14113,37.6833,-5.0833
14112,37.6867,-5.0567
14111,37.7,-4.958333333
14110,37.675,-5.14165
14100,37.661116667,-4.933333333
14080,37.8833,-4.7667
14071,37.8833,-4.7667
14070,37.8833,-4.7667
14029,37.911125,-4.5278
14014,37.8977751,-4.75444535
14013,37.87,-4.7814
14012,37.89565,-4.78085
14011,37.90755,-4.8283
14010,37.8833,-4.7667
14009,37.874,-4.7779
14008,37.8861,-4.7838
14007,37.8833,-4.7667
14006,37.8911,-4.783
14005,37.88345,-4.7756
14004,37.8795,-4.7811
14003,37.8809,-4.7793
14002,37.8826,-4.7728
14001,37.8864,-4.7775
13779,38.483333333,-3.825
13770,38.5167,-3.5667
13768,38.4167,-3.5
13760,38.5167,-3.5
13750,38.5333,-3.2833
13740,38.6333,-3.3667
13739,38.6333,-3.4667
13738,38.6333,-3.4667
13730,38.6333,-3.4667
13720,39.1667,-3.2167
13710,39.1167,-3.1
13700,39.1667,-3.0167
13690,39.3094,-3.3307
13680,39.2333,-3.7667
13679,39.2167,-3.5
13670,39.2167,-3.6
13660,39.2667,-3.5167
13650,39.3167,-3.4667
13640,39.3662,-3.3574
13630,39.2833,-2.8
13620,39.4,-2.9667
13619,39.4046,-3.1249
13610,39.4046,-3.1249
13600,39.3901,-3.2083
13598,38.6667,-4.2167
13597,38.65,-4.0167
13596,38.5815,-4.0759
13595,38.7833,-4.1333
13594,38.425,-3.93335
13593,38.4667,-4.0667
13592,38.5833,-4.0667
13591,38.6167,-4.1833
13590,38.6167,-4.1333
13580,38.7167,-4.1667
13500,38.6833,-4.1167
13490,38.7167,-4.9667
13480,38.7333,-4.7
13473,38.7667,-4.5333
13472,38.7333,-4.475
13471,38.7333,-4.475
13470,38.7,-4.4167
13460,38.7,-4.3333
13459,38.65,-4.34165
13450,38.65,-4.2833
13440,38.7333,-4.0667
13432,38.85,-3.9917
13431,38.85,-3.9667
13430,38.85,-4.0167
13429,39.2,-4.0333
13428,39.25,-3.9917
13427,39.3,-4.05
13420,39.1667,-3.85
13415,38.5667,-4.6667
13414,38.875,-4.65
13413,38.6833,-4.7833
13412,38.8,-4.8667
13411,38.9333,-4.8167
13410,38.9833,-4.8667
13400,38.7667,-4.8333
13391,38.75,-3.1333
13390,38.7833,-3.2333
13380,38.7333,-3.8333
13379,38.625,-3.8917
13370,38.7,-3.7667
13360,38.8,-3.7333
13350,38.8333,-3.5833
13345,38.65,-3.0667
13344,38.5833,-3.0667
13343,38.55,-3
13342,38.5667,-2.9333
13341,38.6167,-2.8333
13340,38.6167,-2.8
13333,38.75,-2.95
13332,38.75,-2.8667
13331,38.7333,-2.8389
13330,38.7,-2.7
13329,38.8333,-2.9833
13328,38.6167,-2.95
13327,38.6333,-2.8667
13326,38.7,-2.8667
13320,38.7333,-3.0167
13310,38.692,-3.1891
13300,38.7667,-3.3833
13279,38.85,-3.7667
13270,38.8833,-3.7167
13260,38.9,-3.6667
13250,39.0667,-3.6167
13249,38.9667,-2.8833
13248,38.9,-3.05
13247,38.8333,-3.2333
13240,38.9333,-3.2333
13230,38.9667,-3.35
13220,38.9576,-3.3909
13210,39.2333,-3.4167
13200,39,-3.3667
13196,39.04165,-4.025
13195,38.95,-4.0083
13194,39.39,-4.326683333
13193,39.2167,-4.55
13192,38.80835,-4.26665
13191,38.85,-4.0667
13190,38.85,-4.0833
13189,38.8,-4.4
13180,38.8833,-4.35
13179,38.5833,-3.8333
13170,38.9667,-3.8833
13160,39.0167,-3.75
13150,39.0167,-3.8167
13140,39.1358,-4.2711
13130,39.2,-4.0333
13129,39.2271,-4.16145
13128,39.1667,-4.2667
13120,39.15,-4.15
13118,39.3463,-4.5907
13117,39.47915,-4.845825
13116,39.3463,-4.5907
13115,39.25,-4.3667
13114,39.211125,-4.30555
13110,39.3167,-4.65
13109,39.0833,-4.6167
13108,38.9833,-4.2833
13107,38.9833,-4.1167
13100,39.0333,-4.1667
13080,38.9833,-3.9333
13071,38.9833,-3.9333
13070,38.9833,-3.9333
13005,38.9833,-3.9333
13004,38.9877,-3.9299
13003,38.9833,-3.9333
13002,38.984,-3.9336
13001,38.9844,-3.9296
12609,39.8333,-0.2667
12600,39.8333,-0.2667
12599,40.669433333,0.1694333333
12598,40.3574,0.4069
12597,40.35,0.3
12596,40.20835,0.21665
12595,40.1333,0.2
12594,40.1,0.15
12593,39.8,-0.15
12592,39.7667,-0.1833
12591,39.7667,-0.2
12590,39.75,-0.2167
12589,40.45,0.35
12580,40.4167,0.4333
12579,40.25,0.2833
12578,40.45,0.2833
12570,40.3,0.2333
12560,40.0412,0.0534
12550,39.95,-0.05
12549,39.9333,-0.2
12540,39.9333,-0.1
12539,39.9,-0.0667
12530,39.9,-0.0667
12529,39.85,-0.1333
12528,39.8833,-0.3
12527,39.8833,-0.25
12526,39.8667,-0.2083
12520,39.85,-0.15
12513,40.4667,0.0333
12512,40.6167,0.1667
12511,40.6167,0.2167
12510,40.6,0.35
12500,40.4703,0.4756
12499,39.85,-0.3167
12490,39.8333,-0.3667
12489,39.8,-0.4
12480,39.8167,-0.4167
12470,39.8833,-0.5
12469,39.90834,-0.68332
12460,39.9167,-0.6
12450,39.9167,-0.55
12449,39.9611,-0.516666667
12448,40.0667,-0.50835
12447,40.0333,-0.55
12440,39.95,-0.5667
12431,39.9167,-0.6833
12430,39.9,-0.7
12429,40,-0.7
12428,40.08002,-0.60332
12420,40.0167,-0.6833
12415,39.9333,-0.475
12414,39.894466667,-0.45
12413,39.8667,-0.425
12412,39.8333,-0.45
12410,39.85,-0.5167
12400,39.85,-0.4833
12370,40.5167,0.1333
12360,40.5167,0.1667
12350,40.55,0.2333
12340,40.6143,-0.0437
12330,40.5167,0.3
12320,40.6143,-0.0437
12319,40.65,0.01665
12318,40.5583,-0.23335
12317,40.7167,0
12316,40.6536,-0.1417
12315,40.6,0.05
12314,40.65,-0.1167
12313,40.6536,-0.1417
12312,40.641666667,-0.291666667
12311,40.708325,-0.175025
12310,40.65,-0.2
12300,40.6167,-0.1
12232,40.061133333,-0.433333333
12231,40.05,-0.45
12230,40.0375,-0.34584
12225,40.0083,-0.425
12224,39.98335,-0.38335
12223,39.9611,-0.3593
12222,39.9315,-0.342566667
12221,39.9333,-0.3
12220,39.95,-0.2833
12210,40.0167,-0.2667
12200,39.9667,-0.25
12194,40.1306,-0.0611
12193,40.172225,-0.0667
12192,40.1167,-0.05
12191,40.1306,-0.0611
12190,40.0333,-0.0667
12186,40.4167,0.1833
12185,40.3167,0.1333
12184,40.2917,0.05
12183,40.2786,0.069
12182,40.2667,-0.0167
12181,40.2167,0.0333
12180,40.15,0.05
12179,40.4167,0.0833
12170,40.4667,0.1833
12165,40.45,-0.1333
12164,40.3889,-0.1444
12163,40.3333,-0.1667
12162,40.3889,-0.1444
12161,40.3889,-0.1444
12160,40.3833,-0.1333
12159,40.5,-0.1833
12150,40.4167,-0.25
12140,40.35,0.0333
12135,40.3,-0.2833
12134,40.25,-0.24165
12133,40.1792,-0.2208
12132,40.1792,-0.2208
12131,40.1792,-0.2208
12130,40.055566667,-0.144433333
12127,40.1833,-0.5333
12126,40.1379,-0.3773
12125,40.1167,-0.4167
12124,40.2,-0.4
12123,40.11332,-0.37666
12122,40.1167,-0.2333
12121,40.1379,-0.3773
12120,40.1333,-0.2833
12119,40.105566667,-0.205566667
12118,40.15,-0.1667
12110,40.1167,-0.1958
12100,39.925,-0.04165
12080,39.9833,-0.0333
12071,39.9833,-0.0333
12070,39.9833,-0.0333
12006,39.9881,-0.0435
12005,39.9816,-0.0348
12004,39.9833,-0.0333
12003,39.9833,-0.0333
12002,39.9845,-0.0392
12001,39.9833,-0.0333
11693,36.9,-5.1667
11692,36.9167,-5.2222
11691,36.9167,-5.2333
11690,36.9333,-5.2667
11689,36.8667,-5.3667
11688,36.8667,-5.3667
11687,36.85,-5.3167
11680,36.8833,-5.4167
11679,36.7667,-5.4667
11670,36.7667,-5.5
11660,36.7833,-5.5667
11659,36.9333,-5.55
11650,36.833333333,-5.6
11649,36.8333,-5.7667
11648,36.8667,-5.8
11640,36.8,-5.7333
11639,36.658333333,-5.65
11638,36.6917,-5.7125
11630,36.725,-5.775
11620,36.7944,-5.5095
11612,36.7,-5.4333
11611,36.7,-5.3833
11610,36.7667,-5.3667
11600,36.6833,-5.45
11597,37.4833,-5.9333
11596,36.8833,-6.0833
11595,36.6833,-6.1333
11594,36.8833,-6.0833
11593,36.6833,-6.1333
11592,36.8833,-6.0833
11591,36.6833,-6.1333
11590,36.8833,-6.0833
11580,36.7333,-6.2269
